5.145,5.39
4.62,6.93
4.83,3.535
1.015,3.36
2.835,2.24
2.135,3.815
4.83,2.24
4.235,3.08
1.12,1.855
3.955,5.39
5.915,1.575
4.025,6.51
1.925,0.7
3.325,4.935
3.01,0.875
3.08,0.875
1.575,7.105
5.425,5.845
4.06,7.07
7.35,1.855
7.28,6.545
2.66,1.96
0.875,6.02
2.03,2.065
6.3,4.585
0.77,1.96
7.315,5.075
5.95,5.18
2.73,4.83
4.69,6.825
5.46,0.7
3.535,1.505
4.69,1.19
5.075,6.965
6.23,7.245
5.705,4.795
5.32,5.04
7.035,6.02
6.79,5.005
6.51,2.03
4.795,1.05
5.81,5.32
4.62,1.47
3.745,3.36
6.09,3.99
5.6,1.995
1.12,5.88
1.645,2.73
1.68,6.195
6.125,2.31
2.065,2.8
2.065,5.46
6.09,7.315
4.2,1.96
1.715,1.12
4.865,7.21
0.7,1.19
0.98,3.78
6.23,3.43
5.88,0.945
2.275,4.97
3.43,6.44
3.92,3.99
7.35,7.35
6.3,2.695
6.825,3.185
1.365,2.31
3.115,5.6
0.735,0.455
7.28,5.845
7,2.275
1.33,3.395
6.44,0.805
1.82,6.825
1.785,4.865
2.975,7.315
3.465,2.24
4.34,6.825
5.11,4.41
1.4,3.08
6.58,0.98
3.15,4.305
3.5,3.64
5.215,2.905
6.44,4.13
6.545,7.28
5.145,5.915
1.96,0.98
2.17,5.985
3.29,2.17
6.895,4.06
0.805,3.185
2.345,2.66
3.36,6.37
1.68,1.75
2.345,1.33
5.145,1.435
4.34,1.4
0.63,3.255
6.65,3.745
5.6,3.045
5.215,2.31
3.185,6.685
5.285,0.98
5.005,4.97
1.75,7.245
3.395,6.58
2.17,2.17
5.145,3.36
0.77,4.27
1.295,7.035
6.51,3.85
1.82,1.435
2.03,4.2
3.115,4.935
4.585,1.12
6.755,4.41
2.205,3.64
3.815,5.145
7.035,4.235
7.21,2.1
5.495,1.085
3.85,3.71
1.015,3.92
6.265,1.225
4.62,7.245
5.46,0.665
5.95,2.975
3.15,6.02
2.835,7.14
6.755,6.265
4.445,4.2
1.015,2.8
6.02,2.135
5.18,3.22
2.275,5.81
3.22,2.59
7.35,4.97
5.985,6.51
1.19,5.04
2.625,5.635
5.25,2.31
1.82,2.975
5.11,4.445
4.55,4.935
7.035,5.74
6.265,4.655
0.56,2.1
5.81,1.575
2.835,1.155
4.375,5.74
1.26,6.825
3.22,6.965
6.125,0.805
5.565,4.305
5.6,6.86
2.695,5.285
5.6,4.305
4.585,3.045
4.62,2.8
1.19,2.59
7.35,6.3
6.09,6.755
1.365,7.385
0.98,2.135
1.715,4.165
4.27,6.405
2.66,1.54
3.535,6.055
3.15,5.95
5.6,0.455
3.815,0.875
1.785,0.77
1.715,2.415
2.59,2.38
5.145,1.855
5.88,5.075
0.595,6.58
3.815,1.61
4.06,7.035
5.355,2.345
3.64,4.27
4.55,4.865
3.815,1.26
3.815,5.32
2.835,2.38
2.1,1.295
2.415,1.12
3.29,5.67
4.795,5.635
5.95,0.665
0.84,5.25
1.12,1.995
3.36,2.345
3.64,6.16
4.795,0.63
5.355,2.03
2.59,5.565
1.26,0.805
5.775,2.765
1.26,5.18
1.54,3.325
3.78,5.775
4.725,6.44
3.325,6.825
2.765,0.455
7.175,2.555
1.54,2.17
4.865,1.435
1.995,7.35
1.995,0.595
7.35,4.34
3.115,1.12
2.555,6.79
1.89,7
1.435,4.69
0.84,3.255
5.95,3.045
5.775,0.84
2.275,4.025
5.46,2.03
2.59,1.33
5.74,1.89
0.7,6.825
2.73,5.18
3.78,0.945
3.15,4.445
6.93,3.64
2.485,3.535
5.18,3.15
6.965,4.48
5.565,2.695
1.855,6.755
2.73,5.075
3.08,3.92
1.155,2.03
4.095,4.97
3.57,6.23
6.965,3.36
5.425,3.045
7,4.305
7.175,3.78
4.62,2.135
5.53,1.75
4.48,5.32
6.545,3.99
1.785,6.335
6.125,2.59
0.91,5.635
6.545,3.885
6.44,6.965
2.59,2.45
2.625,7.21
1.68,4.13
6.93,3.15
0.525,3.43
0.665,2.135
2.975,3.535
5.705,3.045
3.08,4.97
1.575,3.115
6.965,0.56
6.125,1.855
2.065,4.69
4.76,7.035
5.88,1.925
0.525,6.86
4.515,6.265
5.18,5.32
5.285,7.175
6.335,2.03
3.5,6.405
4.06,6.055
5.495,3.92
3.045,1.505
2.205,4.2
2.94,0.595
4.13,3.99
3.955,5.18
5.67,4.41
4.235,5.915
5.285,0.805
0.735,3.08
5.285,3.605
5.775,1.68
5.775,5.18
1.085,0.77
1.015,6.965
4.515,4.095
0.7,1.225
6.37,0.49
5.425,3.92
2.835,6.055
3.43,6.72
2.59,2.87
3.465,6.475
5.845,0.875
3.64,4.515
0.56,7.175
4.865,6.055
6.65,4.41
1.96,3.815
2.1,1.085
1.645,2.59
3.5,3.535
6.93,0.98
6.51,4.76
2.345,4.515
3.745,3.815
5.95,0.875
5.18,5.145
2.8,3.675
3.815,4.725
6.475,2.66
3.255,7.14
5.67,1.715
7.14,3.185
0.77,4.83
2.45,5.005
3.815,4.97
5.74,1.05
6.51,4.97
4.76,5.285
6.09,5.005
2.38,5.355
3.5,0.63
6.475,4.095
2.59,1.4
6.125,5.705
0.91,7.42
5.81,6.335
4.9,1.155
4.725,4.69
7.175,6.02
0.455,3.605
2.975,6.055
0.665,6.615
5.775,5.005
6.79,1.75
0.805,5.95
6.02,3.675
4.795,2.59
1.085,2.73
6.195,0.91
5.6,7.385
5.6,2.765
7.35,7.245
3.01,6.51
4.305,1.365
4.41,2.73
0.7,6.79
6.09,1.365
3.57,5.04
6.09,2.52
5.74,4.235
4.795,5.985
7.35,3.535
3.29,1.82
6.335,7.42
6.405,6.37
0.7,6.37
4.165,3.395
5.985,2.555
4.515,4.9
6.685,4.55
3.99,2.8
3.99,6.16
3.535,1.96
2.975,4.025
2.38,6.615
4.935,2.975
2.205,3.57
4.445,4.27
5.985,4.025
2.695,2.765
6.475,3.15
1.575,6.72
2.975,6.335
7.07,5.67
4.375,1.89
2.1,0.91
4.165,4.375
2.59,3.045
5.565,7.42
5.285,1.54
1.785,5.95
5.985,7.315
1.47,3.045
6.3,4.165
2.31,4.48
3.745,4.62
2.38,1.155
2.695,5.18
5.67,5.075
4.83,0.98
5.74,3.115
1.085,2.03
2.52,3.045
0.7,4.06
0.77,5.915
1.295,2.38
4.935,4.725
1.365,6.93
4.515,2.8
0.91,2.87
5.635,3.885
5.95,1.33
3.78,2.87
5.845,1.225
2.485,5.915
2.625,2.87
2.415,2.835
2.345,4.55
4.305,3.535
6.615,5.425
1.96,7.315
5.565,1.19
6.37,1.855
7.035,0.91
5.005,4.655
1.435,1.75
3.185,6.93
5.81,0.84
6.65,5.285
6.86,3.15
4.025,3.815
7.105,1.855
1.82,5.565
0.945,0.455
6.58,5.25
7.14,4.305
5.425,2.275
7.175,0.665
3.535,0.735
4.165,1.435
6.055,5.04
4.41,3.15
0.875,1.785
5.11,5.18
5.39,6.965
5.215,5.67
0.805,2.905
0.63,3.57
2.345,4.48
1.05,1.33
1.085,1.61
1.015,0.7
1.925,4.305
2.45,3.045
4.935,7.385
6.335,5.145
6.685,1.61
1.82,5.95
4.095,5.355
4.76,5.705
0.665,3.92
7.14,4.095
2.17,0.98
5.075,4.13
2.275,6.09
1.085,0.91
2.59,4.025
7.28,1.54
6.93,5.775
2.8,4.935
3.43,0.98
5.075,6.685
0.77,2.87
6.405,0.735
5.705,3.815
0.875,1.26
2.905,0.7
4.76,1.82
2.695,5.985
2.31,5.145
1.68,5.18
1.33,4.55
1.575,6.51
3.92,7.14
0.56,3.99
4.235,0.945
5.845,4.725
2.135,2.345
3.64,1.68
7.105,3.22
3.745,6.72
1.47,5.635
4.69,6.51
1.61,5.46
2.17,2.8
6.65,5.88
5.88,2.73
0.91,0.77
2.38,5.215
1.26,6.02
2.065,4.41
4.305,0.63
7.035,4.725
7.175,5.39
7.35,5.355
5.95,6.125
6.895,0.84
1.4,0.49
1.05,6.79
6.02,5.39
5.005,5.845
5.005,0.805
6.755,3.64
6.51,7.07
0.7,1.61
5.25,7
2.66,7.175
6.51,3.29
1.225,5.25
6.965,3.78
1.12,4.62
2.03,4.375
4.935,4.025
4.515,1.61
6.055,4.025
2.345,2.87
4.62,1.085
5.46,3.57
7.21,1.26
2.66,3.885
1.12,2.205
3.535,4.095
6.72,4.515
6.44,4.795
6.09,7.42
4.76,2.275
6.3,2.24
2.135,1.155
7.21,7.14
1.995,1.33
2.485,2.065
3.43,5.53
4.69,6.37
4.655,1.26
6.125,1.785
5.88,7.35
4.305,3.5
0.98,3.255
1.435,6.44
6.37,4.445
5.32,1.33
1.05,6.055
2.555,2.695
2.45,4.13
2.905,5.25
5.215,4.375
2.87,3.395
2.87,6.72
5.215,5.915
7.105,5.88
2.94,2.625
4.62,6.825
4.585,0.56
5.88,5.705
1.33,1.12
5.11,4.06
6.405,1.435
3.5,5.915
4.725,6.685
7.035,1.05
1.155,2.17
2.485,0.56
3.15,5.18
4.83,4.025
6.825,2.66
2.905,4.34
2.065,4.445
1.47,6.895
4.83,0.84
2.485,1.295
4.445,0.49
0.49,5.495
0.525,6.58
3.395,3.08
3.815,4.375
3.5,5.18
0.91,2.03
2.765,6.405
6.405,4.865
6.265,1.295
2.555,3.92
4.2,4.655
5.46,4.69
6.51,6.72
1.785,1.89
4.69,1.82
3.605,2.45
7.035,6.475
2.1,1.26
6.615,5.495
1.925,3.36
1.225,1.225
5.565,2.24
6.055,7.42
6.125,3.255
0.525,7.42
2.8,3.185
1.33,4.725
4.445,3.64
0.945,3.465
5.46,2.905
4.865,6.475
4.13,2.03
1.19,3.465
1.155,1.96
3.22,3.815
6.965,3.43
2.73,6.825
4.095,3.08
6.545,5.39
3.71,5.355
5.88,6.79
6.825,1.435
3.85,4.83
7.28,0.665
2.905,2.135
3.71,5.005
5.495,6.895
5.11,3.675
1.785,5.495
0.84,0.7
3.36,1.05
4.165,2.975
0.805,5.565
1.75,7.28
1.19,4.165
1.82,0.945
1.855,3.78
3.745,1.855
2.31,7.315
2.8,7.245
4.62,7.21
2.625,4.655
7.105,1.225
3.78,7.175
6.965,4.865
4.095,5.215
3.815,5.74
3.5,1.785
5.635,4.305
4.865,3.745
4.9,7.385
5.32,2.485
4.48,0.455
4.445,5.565
3.605,0.98
5.81,1.26
1.155,6.51
4.305,2.24
1.505,6.37
3.115,4.585
1.68,6.825
5.32,5.11
7.21,2.52
5.215,6.16
4.83,5.11
4.9,2.625
5.6,3.92
4.2,2.31
2.135,0.77
2.73,3.78
5.985,4.62
3.395,0.595
5.775,3.01
3.57,0.805
5.005,2.205
7.14,3.92
6.685,1.68
4.9,6.23
3.71,4.515
1.89,3.71
5.705,6.405
4.515,0.56
2.66,6.93
1.295,6.16
1.75,2.765
7.14,5.81
4.9,2.24
4.935,4.55
5.705,4.62
3.255,4.83
1.785,6.86
4.9,3.15
1.365,4.935
4.9,3.36
2.065,6.545
6.44,5.355
4.55,6.86
5.075,4.83
2.59,7.105
2.275,6.265
1.75,2.31
4.795,6.86
3.395,6.965
4.27,0.735
3.885,4.305
6.265,3.71
1.54,5.74
5.88,5.635
2.03,2.975
6.58,4.2
6.755,2.24
6.055,5.985
2.485,2.52
1.085,3.045
2.555,6.37
0.525,6.475
5.74,4.585
2.87,1.365
1.785,4.655
4.445,6.265
4.305,5.81
6.65,5.845
1.435,4.095
3.045,2.87
2.17,6.93
2.555,7.385
6.72,5.635
2.625,1.05
2.135,2.17
6.51,1.4
4.97,1.12
5.495,2.1
2.66,7.245
0.875,4.795
7.35,3.675
2.87,4.69
3.115,4.725
3.85,1.4
0.455,3.01
0.595,2.765
3.15,5.775
2.24,6.51
2.345,4.305
0.91,6.965
0.91,4.97
5.81,7.28
4.865,1.54
7.14,2.065
5.075,3.605
2.205,4.06
4.445,0.56
3.22,0.455
2.94,2.975
3.01,4.585
5.67,6.37
1.33,4.9
2.415,1.96
5.81,2.905
4.27,2.625
3.675,4.34
2.345,3.08
7.315,5.845
4.76,1.855
1.33,0.525
6.755,1.75
6.405,6.16
4.48,6.405
1.33,6.65
5.81,2.485
4.305,1.19
1.855,2.975
6.37,4.865
1.33,2.94
3.955,2.17
3.71,2.975
2.31,2.03
5.005,2.52
5.81,1.4
6.825,7.42
1.295,4.305
2.94,2.135
4.445,0.63
4.76,5.075
6.475,5.46
5.11,6.685
0.525,4.585
5.705,6.615
1.75,5.635
5.145,3.22
2.345,6.825
2.065,5.495
1.26,4.235
0.84,2.975
2.765,0.63
0.56,2.415
5.005,6.825
2.87,5.075
1.295,0.525
3.64,3.29
6.195,7.175
3.955,1.715
3.115,6.335
3.535,0.98
6.86,7.245
3.64,7.245
2.135,3.325
4.585,1.575
1.015,2.205
1.05,5.46
6.86,6.055
3.43,1.925
4.62,4.48
5.425,4.97
4.025,4.725
2.765,7.105
5.495,4.83
5.565,6.685
6.37,2.8
4.06,3.08
6.09,2.415
1.89,5.845
2.275,2.555
5.565,5.355
1.54,5.845
2.38,2.905
1.505,3.01
0.525,4.62
3.36,6.93
6.65,7.28
1.26,5.565
3.15,3.64
7.245,2.065
5.635,2.975
5.215,6.86
4.305,6.72
2.275,6.3
3.885,3.01
2.31,3.955
1.785,2.905
3.01,2.59
5.6,4.935
7.28,7.315
3.885,3.605
2.38,1.645
2.38,3.43
1.82,3.64
2.52,4.585
2.59,0.63
1.4,2.94
3.745,2.87
5.39,1.855
0.875,7.14
5.53,7.21
4.025,5.005
1.82,4.27
5.495,3.115
6.125,7
6.93,1.015
4.865,2.135
6.93,6.895
3.255,5.705
2.52,1.75
2.8,3.465
1.785,0.98
7.105,3.185
6.545,4.13
5.11,2.31
6.405,5.425
0.455,5.215
3.01,3.01
7.105,3.08
3.22,1.295
3.185,3.255
5.985,0.77
1.82,3.15
3.955,1.015
4.585,2.625
7.07,4.095
1.4,3.22
2.38,3.57
2.45,5.985
0.49,1.435
2.415,0.875
5.215,3.745
6.44,0.735
4.585,0.875
2.065,5.355
1.785,6.51
5.88,5.95
1.505,0.455
3.955,6.125
3.78,0.875
1.33,5.32
3.36,6.895
2.205,4.165
5.39,7.035
0.525,6.405
6.44,5.32
5.39,6.545
1.68,5.67
2.415,5.005
7.07,0.91
1.365,2.415
4.2,0.805
4.655,0.455
1.995,3.01
5.355,2.205
1.19,1.715
2.415,5.6
3.255,0.49
4.06,2.66
4.27,7.035
7,3.885
7.245,1.995
3.535,4.76
5.985,1.75
2.52,4.935
2.87,5.74
6.755,0.77
4.83,2.03
3.255,6.58
7.07,6.895
2.03,4.69
3.57,6.93
0.805,0.875
4.725,2.065
1.47,5.985
2.1,1.33
5.11,3.5
2.905,3.85
0.525,1.26
6.965,6.615
2.905,3.15
5.355,7.07
5.775,4.34
3.57,1.96
5.6,4.445
1.54,2.03
1.995,2.87
4.095,3.71
5.6,2.87
6.16,5.88
7.385,5.32
4.305,6.615
3.78,2.415
1.4,3.815
3.045,1.925
6.195,6.51
4.095,5.075
1.12,6.09
4.76,0.56
7.105,6.265
4.41,1.26
1.505,1.855
5.74,4.025
4.83,1.785
0.665,6.685
4.655,1.995
4.97,3.745
1.61,2.625
5.985,3.675
6.44,4.06
4.34,3.185
1.47,1.785
0.945,2.66
3.36,6.79
1.995,4.305
6.02,3.01
1.995,6.965
0.735,3.71
3.15,6.79
7.21,3.29
6.16,7.175
1.155,6.93
4.935,1.995
1.19,7.42
1.05,5.39
4.025,5.215
5.285,6.3
1.75,3.43
2.905,6.23
1.82,2.415
4.375,1.26
7.245,2.31
6.965,5.495
5.495,4.655
0.84,1.33
2.87,1.225
7.385,7.315
3.045,1.4
5.95,7.14
6.79,3.57
1.26,1.085
1.015,6.65
5.95,7.385
1.225,3.92
4.41,1.89
4.69,7.14
7.07,1.925
1.155,1.225
4.445,7.07
7.385,5.04
5.355,3.5
4.865,3.605
6.16,1.575
2.03,3.92
3.325,5.39
4.375,4.97
6.02,4.41
5.075,5.985
5.32,1.295
6.3,7.035
0.98,0.49
1.365,4.69
6.37,0.665
4.55,3.85
1.33,0.7
0.875,0.875
7.28,5.355
2.8,7.315
0.525,1.61
1.96,3.43
3.57,5.145
6.405,2.73
1.68,4.06
1.715,0.595
1.19,6.3
1.54,2.8
1.715,3.57
4.55,6.055
6.72,1.19
2.94,6.335
6.02,7.28
2.345,2.555
2.73,1.75
1.19,5.74
6.09,1.435
4.13,3.64
3.745,1.015
2.45,1.12
2.905,7.42
3.535,7.28
6.685,3.15
2.94,3.255
3.5,6.545
2.31,3.815
3.85,5.32
3.815,1.89
7.315,7.175
5.39,7.245
2.24,0.77
5.285,6.545
4.095,7.315
0.875,1.855
3.29,3.395
5.425,6.615
5.075,3.01
3.36,3.85
3.675,2.625
1.96,2.24
5.915,4.725
1.82,4.62
4.13,1.47
4.165,1.085
6.44,3.675
3.22,5.145
5.95,2.31
4.2,7
3.815,4.55
5.81,4.375
4.34,3.64
7.245,3.71
6.3,2.52
6.475,1.26
5.355,0.7
4.97,6.755
6.195,0.455
7.385,6.125
2.205,2.555
0.63,1.61
4.725,1.26
1.435,2.87
0.7,1.995
7.245,2.415
1.715,2.87
1.085,3.01
1.295,6.055
2.135,5.32
3.64,2.24
5.04,4.935
4.165,3.08
7.35,5.39
5.88,0.525
5.18,6.72
7.175,1.33
5.775,4.06
1.96,1.19
4.305,5.53
5.88,7.035
1.715,3.78
1.4,4.13
0.7,2.345
0.98,1.96
6.3,3.57
5.215,4.62
4.095,3.535
6.895,6.65
5.775,1.715
4.83,6.405
4.865,1.995
5.32,5.81
1.575,6.965
7.42,6.335
6.825,5.425
3.43,1.155
0.525,0.56
7.42,2.38
4.62,3.5
6.79,3.71
5.74,7.175
4.235,3.15
2.415,3.675
1.155,2.065
3.325,1.785
4.2,5.11
0.56,6.79
4.795,2.03
0.595,0.91
2.03,1.855
1.785,4.165
2.625,4.83
4.2,4.165
4.025,0.84
3.395,6.44
3.745,7.28
1.015,5.32
4.375,4.69
6.86,0.735
6.79,5.95
1.225,4.025
3.815,0.56
5.145,0.665
5.46,7.07
3.43,1.68
6.615,6.79
5.495,3.99
3.115,5.39
6.685,1.505
3.5,7.245
5.95,7.21
0.595,1.435
3.43,0.665
3.325,5.88
2.24,7.175
1.295,3.99
7.21,6.58
1.82,1.855
3.71,1.785
1.645,1.68
4.025,6.265
2.065,5.285
2.38,5.95
6.125,4.445
3.5,5.495
2.905,0.805
4.515,5.005
4.515,7.385
7.035,2.66
5.705,0.56
5.81,7.245
4.795,5.845
6.02,5.81
1.925,2.555
4.2,3.29
6.125,2.52
6.72,2.94
0.91,2.94
2.87,5.145
0.455,1.19
5.425,6.44
6.3,4.83
3.92,4.445
4.375,5.25
7.14,0.595
0.7,3.675
6.72,0.56
3.85,4.13
4.025,0.49
2.52,3.955
2.135,5.285
5.46,4.305
5.985,1.19
7.245,4.69
2.94,1.61
3.01,7.385
6.37,1.47
1.05,6.93
5.075,1.015
1.435,6.895
5.425,6.51
2.94,2.695
7.035,4.095
5.74,2.73
5.67,2.345
1.89,2.31
2.135,7
4.41,3.01
0.455,2.695
7.315,3.92
6.545,2.345
7.21,7.035
6.72,4.69
7.28,3.745
3.01,6.65
1.925,6.72
5.88,6.405
5.775,3.045
6.475,6.3
2.45,6.3
5.285,5.425
2.59,4.13
6.86,2.695
4.025,3.01
1.085,2.31
4.095,1.47
6.93,0.595
4.76,4.41
5.075,5.88
2.275,1.365
1.645,1.995
6.93,3.71
4.62,1.365
1.82,7.28
5.88,3.955
2.66,6.23
4.305,2.415
0.63,4.69
7.035,5.67
3.465,2.625
7.28,2.24
4.935,4.865
5.32,5.635
1.26,5.215
3.92,0.98
6.37,5.775
3.605,1.75
0.875,4.725
6.65,3.535
3.675,3.15
7.07,2.275
0.455,3.325
6.055,0.49
4.06,2.975
2.275,4.725
4.9,1.015
4.9,0.7
7.175,2.17
4.025,4.76
0.805,6.965
7.105,6.965
5.425,2.1
2.24,5.145
4.445,1.715
5.18,7.42
7.385,3.255
1.61,4.305
2.625,6.51
0.665,2.66
7.28,1.75
3.29,7.35
0.63,0.91
1.75,2.415
3.01,0.945
2.275,2.975
5.145,0.98
2.695,6.51
3.465,2.835
7.42,1.75
5.215,1.89
1.68,0.56
6.51,1.785
5.565,3.22
3.395,7.315
5.53,1.96
0.595,1.33
4.165,6.685
3.605,0.665
3.78,6.44
1.05,5.355
4.69,3.115
7.35,1.47
5.215,5.355
3.605,7
5.39,5.005
5.915,4.025
2.835,2.59
7.14,6.16
1.89,6.44
7.14,5.425
6.545,4.34
2.17,0.525
6.37,5.46
3.815,1.225
1.435,2.975
6.3,3.675
4.165,4.13
5.04,6.615
3.955,1.4
0.63,2.1
2.52,4.13
2.73,0.49
5.39,5.81
3.01,2.275
4.13,5.46
4.585,5.285
3.465,3.22
6.405,5.32
4.83,4.62
3.29,3.115
6.055,2.24
6.195,2.1
2.8,4.27
3.92,1.295
2.765,3.71
4.095,4.48
0.595,7.21
6.44,7.385
4.235,5.11
2.345,3.185
0.595,2.03
7.175,2.625
7.175,3.43
6.125,2.17
3.745,4.69
6.545,5.215
5.495,3.15
2.555,3.185
5.81,4.69
4.865,0.455
2.59,6.51
5.495,6.44
3.22,2.485
4.445,6.16
3.64,5.565
2.905,4.585
0.84,1.89
1.505,5.005
4.725,1.995
2.59,1.75
1.225,4.095
0.875,5.25
5.46,6.475
2.03,6.475
2.625,3.255
5.425,5.635
7.175,4.48
5.95,5.74
2.38,3.745
6.23,4.375
5.775,7.245
4.445,5.005
4.375,4.375
7.385,5.39
0.665,2.1
1.365,7.42
0.56,4.585
5.81,5.95
3.535,2.31
1.12,6.895
7.105,4.725
6.79,4.305
6.09,1.155
7,0.77
5.88,5.985
7.315,4.34
4.865,4.97
2.24,0.735
3.885,5.11
3.745,1.785
4.06,3.605
6.65,1.015
3.64,2.765
1.365,1.61
1.54,6.51
3.115,0.945
5.425,7
2.905,5.81
1.365,2.03
2.17,1.085
2.52,1.33
4.935,3.955
1.365,4.655
1.575,2.24
2.94,1.82
5.215,6.37
1.855,0.7
5.46,4.41
1.575,3.78
5.845,2.625
4.585,5.04
4.445,5.04
5.145,4.375
4.69,3.78
4.655,1.225
1.435,3.29
5.95,5.67
0.945,2.975
0.63,4.83
2.31,1.33
4.935,5.845
6.825,4.97
1.645,2.24
3.29,1.155
4.62,2.03
6.16,1.155
3.78,6.195
5.32,3.71
6.195,5.425
1.89,2.905
1.995,0.525
3.955,3.99
3.92,6.16
1.05,5.985
7.385,4.935
7.035,4.865
1.12,5.32
2.45,1.085
1.785,3.85
2.905,2.38
5.74,7.42
0.63,1.575
4.515,1.505
0.595,6.44
1.645,6.86
6.51,0.56
5.46,6.09
6.72,2.765
4.305,5.74
4.34,6.3
6.545,3.185
4.48,6.965
6.51,0.595
0.665,7.315
7.14,2.835
5.46,5.985
2.415,3.115
5.705,4.025
5.775,6.16
1.855,2.24
3.255,1.82
4.41,1.05
2.59,1.925
2.835,0.84
2.73,5.985
5.215,1.33
0.63,2.625
6.615,2.695
3.78,0.98
3.955,1.995
5.355,5.215
2.135,5.46
5.425,7.105
5.95,1.645
1.96,2.695
5.32,3.675
0.77,3.36
1.575,4.83
3.92,3.15
5.775,1.12
7.175,5.215
6.72,5.215
4.06,3.71
2.17,0.91
6.86,4.025
6.65,3.99
2.905,6.93
1.015,4.725
1.75,5.285
5.565,7.175
3.745,1.54
4.13,4.97
3.185,5.915
1.575,6.86
3.57,4.13
4.76,3.01
5.915,0.56
6.3,0.525
6.44,5.495
2.625,2.59
5.39,3.01
0.84,6.02
7.175,6.86
2.17,1.12
1.715,0.455
6.72,5.88
5.705,6.09
4.795,2.31
6.44,3.71
3.99,0.91
4.235,3.885
0.805,6.44
2.87,2.065
7.175,2.695
1.715,3.185
3.885,3.255
2.415,1.435
0.77,7.385
5.67,1.89
4.725,2.205
4.97,5.285
6.65,1.295
1.925,5.355
1.47,6.615
3.395,5.005
5.53,0.49
1.26,0.595
2.03,5.215
6.79,2.345
0.77,6.405
4.655,0.91
3.43,4.445
1.54,7.175
3.22,5.53
5.88,3.92
2.8,7.35
4.375,1.19
0.56,3.85
2.31,3.395
7.315,1.155
1.575,3.675
3.78,2.03
2.905,5.285
5.425,1.68
5.565,6.335
3.22,3.01
4.445,3.5
5.11,5.145
5.95,4.27
6.825,4.83
5.145,6.37
4.83,4.06
2.17,6.265
3.64,2.17
6.685,1.645
3.115,2.765
0.805,6.615
1.12,6.405
3.43,3.885
5.915,1.96
3.955,4.865
5.04,5.32
4.445,0.665
6.02,3.535
1.82,1.96
4.865,2.835
7.21,5.705
3.64,7.035
6.37,4.69
4.62,3.045
4.41,3.08
2.905,5.6
1.68,5.53
7.315,2.905
1.715,0.84
6.93,2.59
3.045,5.32
2.24,5.565
3.5,3.395
2.17,7.42
7.42,1.12
3.045,2.31
7.35,1.19
4.34,5.985
5.74,5.81
2.59,1.645
2.38,4.655
4.76,3.29
2.205,4.585
2.59,3.57
2.52,0.945
2.625,3.605
5.74,6.195
2.45,3.605
0.805,7.42
1.785,1.575
4.62,4.655
6.755,7.105
6.72,2.485
3.745,0.805
1.12,7.28
4.06,2.1
1.61,1.365
4.515,3.08
7,2.765
6.895,6.685
2.905,5.46
3.605,5.705
5.95,0.49
3.29,5.075
1.645,1.785
0.455,4.69
1.05,3.115
3.36,2.485
3.71,2.625
3.045,3.15
5.39,2.835
6.055,6.055
3.605,2.765
4.095,1.82
2.8,2.73
4.375,2.555
5.355,5.53
1.085,6.37
3.115,2.03
6.685,5.215
2.065,3.64
6.44,6.3
5.67,3.85
2.485,2.87
5.985,5.04
4.165,3.115
5.95,6.055
3.5,1.12
5.635,0.49
2.555,4.375
1.855,2.31
5.215,1.26
0.875,1.19
6.51,1.68
4.025,2.1
3.99,5.11
6.86,0.77
2.17,2.205
3.85,5.705
3.395,2.73
4.83,0.63
4.55,1.89
5.74,4.97
6.02,5.915
3.71,7
1.365,4.305
4.41,2.625
4.69,3.85
3.71,6.615
7.035,7.28
4.865,4.795
4.62,7.315
4.445,7.35
4.165,6.545
5.565,6.58
0.56,7.21
4.34,3.675
7.07,1.05
0.77,4.62
2.485,3.675
2.52,7.07
3.43,5.67
2.03,1.4
0.735,7.42
3.465,6.3
5.67,6.965
1.295,3.64
2.03,2.905
7.28,2.66
6.335,5.355
3.955,5.53
0.525,2.8
5.285,5.81
6.755,2.415
6.09,2.135
6.965,5.6
1.89,5.32
6.965,3.675
7.105,2.065
1.26,1.4
7.105,1.19
1.96,5.495
5.005,7.14
3.885,5.53
1.47,0.735
4.585,1.47
6.72,6.44
1.75,2.065
6.055,3.22
6.475,2.87
0.665,1.26
2.17,6.09
4.69,1.75
1.435,1.26
4.375,0.525
5.11,4.27
5.005,1.68
5.985,5.495
5.46,0.875
6.16,0.49
3.92,6.755
2.695,3.045
1.54,3.15
3.535,0.595
1.715,6.405
6.615,6.02
3.185,5.425
4.55,1.575
6.79,2.24
5.075,2.485
5.915,6.23
4.375,0.63
1.645,2.87
2.415,3.185
2.38,6.79
1.75,5.915
1.4,0.595
2.73,2.975
7.42,0.595
5.6,5.775
5.005,1.015
3.255,5.18
5.075,5.635
4.55,6.93
7.28,5.635
4.515,4.06
2.66,0.49
5.46,1.995
2.205,5.32
6.825,6.79
1.575,3.535
4.76,1.575
0.875,5.775
7.35,3.64
5.145,1.715
1.75,1.785
7.175,6.825
1.295,4.095
1.505,3.71
5.705,0.805
0.7,0.945
5.845,1.82
4.55,6.405
5.005,7.35
3.5,6.965
2.59,3.22
0.56,2.485
0.56,1.365
6.405,1.855
3.92,1.96
6.3,0.84
1.365,6.65
6.93,4.865
1.295,7.315
6.72,6.265
3.605,0.77
6.02,6.93
2.205,1.12
1.155,3.01
5.81,1.68
5.74,2.59
3.465,4.235
